lat,long
37.00611,-121.91178
37.00619,-121.91179
37.00647,-121.91179
37.00657,-121.91174
37.0066,-121.91162
37.00639,-121.91151
37.00609,-121.91141
37.00592,-121.9114
37.00584,-121.91138
37.0056,-121.91114
37.00549,-121.91095
37.00545,-121.91084
37.00515,-121.91043
37.00504,-121.91015
37.00502,-121.91001
37.00488,-121.90962
37.00486,-121.9095
37.00483,-121.90936
37.00487,-121.90897
37.00482,-121.90873
37.00465,-121.90838
37.00458,-121.9081
