lat,long
37.00742,-122.06529
37.00768,-122.06537
37.0079,-122.06539
37.00809,-122.06551
37.00821,-122.06554
37.00855,-122.06569
37.00878,-122.06569
37.00895,-122.06574
37.0092,-122.06578
37.0094,-122.06585
37.0098,-122.06607
